OBJECTID,Zone,Jurisdicti,Key,Definition,Min_DU_Ac,Max_DU_Ac,Min_FAR,Max_FAR,Max_Height,Res_Use,Comm_Use,Retail_Use,Indust_Use,Mixed_Use,Public_Use,PUD_Use,MaxCoverag,Shape_Leng,Shape_Area,plan_type,ptid,GID
1079,Employment Center,Pacific,Pacific_Employment Center,Employment Center,0.00000000000,0.00000000000,0.00000000000,1.75000000000,,N,Y,Y,N,N,N,N,0,11843.30180610000,525028.06425100000,641,713,1079
1080,EP,Auburn,Auburn_EP,ENVIRONMENTAL PARK DISTRICT,0.00000000000,0.00000000000,0.00000000000,2.00000000000,35',N,N,N,N,N,Y,N,35,17725.30225270000,12000649.82530000000,678,701,1080
1081,GC,Buckley,Buckley_GC,GC general commercial zone,0.00000000000,0.00000000000,0.00000000000,3.00000000000,35',N,Y,Y,N,N,N,N,100,30171.65636730000,3795027.69159000000,625,663,1081
1082,GC,Gold Bar,Gold Bar_GC,General Commercial,0.00000000000,0.00000000000,0.00000000000,3.00000000000,35',N,Y,Y,N,N,Y,N,100,28735.86448540000,2811790.41301000000,625,667,1082
1083,GC,Gold Bar,Gold Bar_GC,General Commercial,0.00000000000,17.00000000000,0.00000000000,1.50000000000,35',Y,Y,Y,Y,N,Y,N,50,28735.86448540000,2811790.41301000000,33,667,1083
1084,GO,Enumclaw,Enumclaw_GO,General office,0.00000000000,15.00000000000,0.00000000000,0.90000000000,30',Y,Y,Y,N,Y,N,N,45,16656.34299680000,1051231.42888000000,354,433,1084
1085,GO-H,Enumclaw,Enumclaw_GO-H,,0.00000000000,15.00000000000,0.00000000000,0.90000000000,,N,N,Y,Y,,N,N,,929.05305963200,48526.64565190000,418,434,1085
1086,H,Enumclaw,Enumclaw_H,Hospital,0.00000000000,0.00000000000,0.00000000000,0.90000000000,,N,N,N,N,N,Y,N,0,3012.56911558000,234923.83362400000,683,761,1086
1087,HBD,Snohomish City,Snohomish City_HBD,Historic Business District,0.00000000000,0.00000000000,0.00000000000,3.40000000000,40',N,Y,Y,N,N,N,N,85,23599.85656010000,1288678.14656000000,622,655,1087
1088,HC,Buckley,Buckley_HC,HC historical commercial zone,0.00000000000,0.00000000000,0.00000000000,3.00000000000,35',N,Y,Y,N,Y,N,N,100,3406.11943323000,121743.51721800000,625,671,1088
1089,HCB,Enumclaw,Enumclaw_HCB,Highway and Community Businesses,0.00000000000,0.00000000000,0.00000000000,1.20000000000,35',N,Y,Y,N,N,N,N,40,47779.09074980000,5272695.31471000000,649,737,1089
1090,HD,Sultan,Sultan_HD,High Density Residential,0.00000000000,12.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,Y,,58701.24132490000,6448101.06471000000,505,495,1090
1091,HDR,Buckley,Buckley_HDR,HDR high density residential zone,0.00000000000,21.78000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,28050.84267720000,2852928.84782000000,480,363,1091
1092,HDR,Snohomish City,Snohomish City_HDR,High Density Residential,0.00000000000,24.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,12110.76188900000,680769.37178400000,475,345,1092
1093,Heavy Manufacturing,Pacific,Pacific_Heavy Manufacturing,Heavy Manufacturing,0.00000000000,0.00000000000,0.00000000000,0.40000000000,,N,N,N,Y,N,N,N,0,3983.94231234000,6881.82448703000,659,803,1093
1094,High Density Multi-Family Residential,Normandy Park,Normandy Park_High Density Multi-Family Residential,High Density Multi-Family Residential,0.00000000000,18.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,,14028.01134270000,1688312.17359000000,484,403,1094
1095,High Density Residential,Pacific,Pacific_High Density Residential,High Density Residential,0.00000000000,18.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,10839.52576160000,1502240.45193000000,487,412,1095
1096,High Density Single Family Residential,Normandy Park,Normandy Park_High Density Single Family Residential,High Density Single Family Residential,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,,94230.70033140000,60632721.12000000000,540,590,1096
1097,Historic Commercial,Skykomish,Skykomish_Historic Commercial,Historic Commercial,0.00000000000,0.00000000000,0.00000000000,2.50000000000,,N,Y,N,N,N,N,N,0,4286.93720195000,197739.80607400000,630,679,1097
1098,HOD,Sultan,Sultan_HOD,Highway Oriented Development,0.00000000000,9.90222222200,0.00000000000,1.20000000000,30',Y,Y,Y,N,Y,N,N,40,45284.65930110000,7429676.91770000000,336,502,1098
1099,I,Auburn,Auburn_I,Special Use - INSTITUTIONAL,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,78831.23665840000,26064737.47360000000,691,1000,1099
1100,I,Eatonville,Eatonville_I,Industrial District,0.00000000000,0.00000000000,0.00000000000,0.50000000000,35',N,N,N,Y,N,N,N,65,23057.55994760000,10207774.80840000000,657,789,1100
1101,IND,Snohomish City,Snohomish City_IND,Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,40',N,Y,Y,Y,N,N,N,85,44162.02566670000,12164134.49270000000,426,782,1101
1102,IND,South Prairie,South Prairie_IND,Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,2 stories,N,Y,Y,Y,N,N,N,50,919.30998319100,23968.59405630000,426,782,1102
1103,Industrial,Black Diamond,Black Diamond_Industrial,Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,,N,Y,Y,Y,N,N,N,0,11437.57324740000,4433443.25495000000,426,782,1103
1104,Industrial,Pacific,Pacific_Industrial,Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,,N,N,N,Y,N,N,N,0,931.67606385400,52442.61370490000,657,787,1104
1105,Industrial,Skykomish,Skykomish_Industrial,Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,,N,N,N,Y,N,N,N,0,10488.01141220000,1138138.70312000000,657,789,1105
1106,LAKELAND HILLS SOUTH PUD,Auburn,Auburn_LAKELAND HILLS SOUTH PUD,LAKELAND HILLS SOUTH SPECIAL PLAN AREA - PUD,0.00000000000,19.00000000000,0.00000000000,1.75000000000,,Y,Y,N,N,Y,Y,Y,,54443.51595480000,34390688.98240000000,297,377,1106
1107,LDR,Snohomish City,Snohomish City_LDR,Low Density Residential,0.00000000000,12.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8901.58199043000,1570840.84562000000,505,497,1107
1108,LF,Auburn,Auburn_LF,AIRPORT LANDING FIELD DISTRICT,0.00000000000,0.00000000000,0.00000000000,3.00000000000,45',N,Y,N,N,N,N,N,0,12916.98233800000,4866266.56730000000,625,662,1108
1109,LI,Buckley,Buckley_LI,LI light industrial zon,0.00000000000,0.00000000000,0.00000000000,0.50000000000,,N,N,N,Y,N,N,N,0,11726.94756280000,1148495.58732000000,657,789,1109
1110,LI,Darrington,Darrington_LI,,0.00000000000,0.00000000000,0.00000000000,0.45000000000,,N,N,Y,Y,,N,N,,53250.89585610000,23073522.46720000000,427,797,1110
1111,LI,Duvall,Duvall_LI,Liught Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,45,N,N,N,Y,N,N,N,85,6077.86216588000,661646.59145600000,657,789,1111
1112,LI,Enumclaw,Enumclaw_LI,Light Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,35',N,Y,Y,Y,N,N,N,100,53390.30106740000,13093157.42750000000,426,782,1112
1113,Light Manufacturing,Pacific,Pacific_Light Manufacturing,Light Manufacturing,0.00000000000,0.00000000000,0.00000000000,0.40000000000,,N,N,N,Y,N,N,N,0,1068.86603491000,3056.22397435000,659,803,1113
1114,LMD,Sultan,Sultan_LMD,Low to Moderate Density Residential,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,87977.31429220000,23630683.73400000000,540,590,1114
1115,Low Density Residential,Yarrow Point,Yarrow Point_Low Density Residential,Low Density Residential- R15,0.00000000000,2.90400000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,263.71248715800,1081.12423973000,578,672,1115
1116,M1,Auburn,Auburn_M1,LIGHT INDUSTRIAL DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.40000000000,45',N,Y,N,Y,N,Y,N,0,159747.66572400000,76600552.94780000000,428,805,1116
1117,M2,Auburn,Auburn_M2,HEAVY INDUSTRIAL DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.50000000000,45',N,N,N,Y,N,N,N,0,93813.68822330000,36175362.26540000000,657,789,1117
1118,MC,Bonney Lake,Bonney Lake_MC,MIDTOWN CORE (MC) DISTRICT,10.00000000000,104.54400000000,0.00000000000,2.00000000000,35',Y,Y,Y,N,Y,Y,N,90,47296.40701660000,11100598.90370000000,266,112,1118
1119,MD,Sultan,Sultan_MD,Moderate Density Residential,0.00000000000,10.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,Y,Y,,147001.22247400000,21406947.12920000000,512,520,1119
1120,MDR,Snohomish City,Snohomish City_MDR,Medium Density Residential,0.00000000000,18.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,69832.83311010000,5612624.67526000000,487,412,1120
1121,MDR8,Black Diamond,Black Diamond_MDR8,MEDIUM DENSITY RESIDENTIAL DISTRICT,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,25452.71857070000,6568147.38366000000,526,554,1121
1122,Medium Density Residential DD,Pacific,Pacific_Medium Density Residential DD,Medium Density Residential DD,0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,29.98560950370,15.37295958700,509,505,1122
1123,MF-1,Eatonville,Eatonville_MF-1,"Multifamily Residential District, Medium Density",0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,17997.61249970000,2766771.45313000000,491,428,1123
1124,MF-2,Eatonville,Eatonville_MF-2,"Multifamily Residential District, High Density",0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,11633.24393290000,663603.58883900000,477,356,1124
1125,MF-2,Mercer Island,Mercer Island_MF-2,Multi-Family MF-2,0.00000000000,38.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,15400.07369080000,1830868.11295000000,455,242,1125
1126,MF-2L,Mercer Island,Mercer Island_MF-2L,Multi-Family MF-2L,0.00000000000,26.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,4457.27123432000,336567.70459700000,467,319,1126
1127,MF-3,Mercer Island,Mercer Island_MF-3,Multi-Family MF-3,0.00000000000,26.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8543.96383193000,2340510.57930000000,467,319,1127
1128,Mixed Use,Snoqualmie,Snoqualmie_Mixed Use,Mixed Use Area,0.00000000000,12.00000000000,0.00000000000,0.80000000000,,Y,Y,Y,N,N,N,N,0,374689.82173200000,85167365.85670000000,356,485,1128
1129,MPD,Black Diamond,Black Diamond_MPD,,0.00000000000,0.00000000000,0.00000000000,0.20000000000,,N,N,N,N,N,N,Y,,40163.86342150000,45418415.41690000000,687,824,1129
1130,MPD,Ruston,Ruston_MPD,Master Planned Development Zones,0.00000000000,10.00000000000,0.00000000000,3.00000000000,,Y,Y,N,N,N,N,Y,,16763.31115720000,2228159.65007000000,210,482,1130
1131,MT,Duvall,Duvall_MT,Midtown,0.00000000000,0.00000000000,0.00000000000,2.25000000000,35,N,Y,Y,N,N,N,N,75,7305.27164226000,493717.18204900000,633,684,1131
1132,MU,Eatonville,Eatonville_MU,Mixed Use District,0.00000000000,52.27200000000,0.00000000000,1.50000000000,40',Y,Y,Y,N,Y,N,N,40,5797.85037913000,1966699.67957000000,306,188,1132
1133,MU,Snohomish City,Snohomish City_MU,Mixed Use,0.00000000000,18.00000000000,0.00000000000,2.55000000000,35',Y,Y,Y,N,N,N,N,85,14339.53828150000,952602.18071500000,236,380,1133
1134,MU12,Duvall,Duvall_MU12,Mixed Use 12 - max 12 Units/Acre,8.00000000000,12.00000000000,0.00000000000,2.40000000000,45,Y,Y,Y,N,N,N,N,60,26528.57221490000,4270912.25335000000,253,455,1134
1135,MUI,Duvall,Duvall_MUI,Mixed Use Institutional,0.00000000000,0.00000000000,0.00000000000,3.00000000000,45,N,N,N,N,N,Y,N,85,5526.06845807000,1457276.01123000000,675,670,1135
1136,NB,Enumclaw,Enumclaw_NB,Neighborhood Businesses,0.00000000000,4.35600000000,0.00000000000,0.80000000000,30',Y,Y,Y,N,Y,N,N,40,1640.77443546000,51770.16793060000,357,608,1136
1137,NC,Black Diamond,Black Diamond_NC,NEIGHBORHOOD CENTER,0.00000000000,43.56000000000,0.00000000000,1.00000000000,,Y,Y,Y,N,Y,N,N,0,4858.95321972000,486956.53864700000,342,223,1137
1138,NMU,Buckley,Buckley_NMU,NMU neighborhood mixed-use zone,0.00000000000,14.52000000000,0.00000000000,2.25000000000,35',Y,Y,Y,N,Y,N,N,75,49725.42254880000,6011328.26922000000,258,423,1138
1139,Office Park,Snoqualmie,Snoqualmie_Office Park,Office Park District,0.00000000000,0.00000000000,0.00000000000,1.95000000000,35',N,Y,Y,N,N,N,N,65,6631.60369673000,2295334.25415000000,639,709,1139
1140,Open Space,Pacific,Pacific_Open Space,Open Space,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,30881.93570230000,7569203.12740000000,691,1000,1140
1141,Open Space 1,Snoqualmie,Snoqualmie_Open Space 1,Parks and Open Space District,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,97605.37841310000,35172669.67640000000,691,1000,1141
1142,Open Space 2,Snoqualmie,Snoqualmie_Open Space 2,Parks and Open Space District,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,89781.96194850000,26608479.84860000000,691,1000,1142
1143,Open Space 3,Snoqualmie,Snoqualmie_Open Space 3,Parks and Open Space District,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,37656.26907220000,1856970.57569000000,691,1000,1143
1144,"Open space, parks, & public facilities",Normandy Park,"Normandy Park_Open space, parks, & public facilities","Open space, parks, & public facilities",0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,N,,28320.20345460000,5214825.57415000000,691,1000,1144
1145,OS,Snohomish City,Snohomish City_OS,Open Space,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,28155.93911950000,3848498.82285000000,691,1000,1145
1146,OT,Duvall,Duvall_OT,Old Town Mixed Use,0.00000000000,0.00000000000,0.00000000000,3.00000000000,35,N,Y,Y,N,N,N,N,100,9107.35838025000,309955.66587700000,625,663,1146
1147,OTHER,South Prairie,South Prairie_OTHER,Agriculture,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,N,0,17707.71201540000,1251588.46528000000,691,1000,1147
1148,P,Buckley,Buckley_P,P public zone,0.00000000000,0.00000000000,0.00000000000,0.00000000000,35',N,N,N,N,N,N,N,0,62961.74623640000,12077502.52700000000,691,1000,1148
1149,P,Enumclaw,Enumclaw_P,Public,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,125863.67260200000,29370216.20320000000,691,1000,1149
1150,P,Mercer Island,Mercer Island_P,Park,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,42072.72190200000,8582064.08060000000,691,1000,1150
1151,P/I,Sultan,Sultan_P/I,Public or Institutional,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,65602.52353870000,11740928.21210000000,691,1000,1151
1152,P1,Auburn,Auburn_P1,PUBLIC USE DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,233104.58994900000,69188953.04170000000,691,1000,1152
1153,PBZ,Mercer Island,Mercer Island_PBZ,Planned Business,0.00000000000,30.00000000000,0.00000000000,2.55000000000,36',Y,Y,Y,N,Y,N,N,85,3302.40298957000,604912.92834800000,234,266,1153
1154,PF,Bonney Lake,Bonney Lake_PF,PUBLIC FACILITIES DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.35000000000,50',N,N,N,N,N,Y,N,,85597.59515460000,16128771.77160000000,685,814,1154
1155,PF,Bonney Lake,Bonney Lake_PF,PUBLIC FACILITIES DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,N,N,N,N,N,N,N,0,85597.59515460000,16128771.77160000000,691,1000,1155
1156,PF,Duvall,Duvall_PF,Public Facilities,0.00000000000,0.00000000000,0.00000000000,3.20000000000,45,N,N,N,N,N,Y,N,80,83422.13674110000,14552102.16180000000,674,658,1156
1157,PI,Brier,Brier_PI,PUBLIC USE DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,N,0,25673.04340000000,3813612.30258000000,691,1000,1157
1158,PIL,Snohomish City,Snohomish City_PIL,Pilchuck District,0.00000000000,59.00000000000,0.00000000000,3.00000000000,,Y,Y,Y,N,Y,N,N,90,38531.92627830000,2510210.04679000000,188,170,1158
1159,Planned Com/Industrial,Snoqualmie,Snoqualmie_Planned Com/Industrial,Planned Commercial/Industrial District?·,0.00000000000,0.00000000000,0.00000000000,0.60000000000,40',N,Y,Y,Y,N,N,N,65,19114.40385550000,9187599.90667000000,421,774,1159
1160,Planned Residential,Snoqualmie,Snoqualmie_Planned Residential,"Master planned, principally residential development",0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,Y,,13115.50499630000,3340422.57215000000,509,506,1160
1161,PR,Snohomish City,Snohomish City_PR,Public Park,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,56487.81246400000,3863557.66076000000,691,1000,1161
1162,PSP,Gold Bar,Gold Bar_PSP,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,,12599.92502140000,874023.74506400000,691,1000,1162
1163,PSP,Gold Bar,Gold Bar_PSP,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,,12599.92502140000,874023.74506400000,691,1000,1163
1164,Public,Black Diamond,Black Diamond_Public,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,55458.30356680000,11771517.47310000000,691,1000,1164
1165,Public,Skykomish,Skykomish_Public,Public,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,4971.56648614000,511963.85057900000,691,1000,1165
1166,Public Parks-Schools-Rec-Open Space,Normandy Park,Normandy Park_Public Parks-Schools-Rec-Open Space,Public Parks-Schools-Rec-Open Space,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,N,,331.31226506300,6840.52628817000,691,1000,1166
1167,Public Use,Pacific,Pacific_Public Use,Public Use,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,20298.23872470000,2373314.36156000000,691,1000,1167
1168,Public Uses,Yarrow Point,Yarrow Point_Public Uses,Public Uses,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,Y,N,0,11113.90492690000,889229.33419400000,691,1000,1168
1169,PUD,Auburn,Auburn_PUD,PLANNED UNIT DEVELOPMENT DISTRICT,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,Y,,30502.85729960000,8960111.15646000000,691,1000,1169
1170,PUD,Enumclaw,Enumclaw_PUD,Planned Unit Development,0.00000000000,6.00000000000,0.00000000000,1.60000000000,30',Y,Y,Y,N,Y,N,Y,,28494.30411270000,5985009.93726000000,302,561,1170
1171,P,Carbonado,Carbonado_P,Public,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,N,N,N,N,N,Y,N,0,23433.09141020000,1204241.96075000000,691,1000,1171
1172,ROW,Duvall,Duvall_ROW,ROW,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,N,N,N,N,N,Y,N,0,15726.95137340000,758734.10609600000,691,1000,1172
1173,"Open space, parks, & public facilities",Normandy Park,"Normandy Park_Open space, parks, & public facilities",Park,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,N,N,N,N,N,N,N,,3544.40140554000,680998.20605500000,691,1000,1173
1174,ROW,Yarrow Point,Yarrow Point_ ROW,ROW + Water,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,N,N,N,N,N,Y,N,0,18128.19041580000,658805.84332700000,691,1000,1174
1175,R-1,Enumclaw,Enumclaw_R-1,Residential - Low Density Single Family,0.00000000000,20.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,17269.16169820000,5172957.59490000000,481,385,1175
1176,"R-10,000",Skykomish,"Skykomish_R-10,000","R-10,000",0.00000000000,4.35600000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,17881.11097960000,3379859.42238000000,565,635,1176
1177,R-12,Mercer Island,Mercer Island_R-12,Single Family R-12,0.00000000000,3.63000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,14795.09597150000,3373142.73158000000,571,647,1177
1178,R-15,Mercer Island,Mercer Island_R-15,Single Family R-15,0.00000000000,2.90400000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,126312.81118700000,55662062.71180000000,578,672,1178
1179,R-2,Enumclaw,Enumclaw_R-2,Residential - Moderate Density Single Family,0.00000000000,20.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,412402.05249300000,48096235.40090000000,481,385,1179
1180,R-3,Enumclaw,Enumclaw_R-3,Residential - Mixed Residential,0.00000000000,20.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,52284.77689830000,3296532.16013000000,481,385,1180
1181,R-4,Enumclaw,Enumclaw_R-4,Residential - Multifamily,0.00000000000,20.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,59520.05218050000,5720753.12493000000,481,385,1181
1182,"R-5,000",Skykomish,"Skykomish_R-5,000","R-5,000",0.00000000000,8.71200000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,33857.73495000000,2056076.87447000000,520,543,1182
1183,R-8.4,Mercer Island,Mercer Island_R-8.4,Single Family R-8.4,0.00000000000,5.18571428600,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,95593.00551780000,33948683.77550000000,550,606,1183
1184,R-9.6,Mercer Island,Mercer Island_R-9.6,Single Family R-9.6,0.00000000000,4.53750000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,108434.46354100000,64750872.22490000000,561,627,1184
1185,R1,Auburn,Auburn_R1,RESIDENTIAL 1 DU/ACRE,1.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,130299.20785700000,60988436.94940000000,596,754,1185
1186,R1,Bonney Lake,Bonney Lake_R1,single-family residential neighborhoods,4.00000000000,5.00000000000,0.00000000000,0.00000000000,35',Y,N,N,N,N,N,N,60,796216.63743100000,106148499.92600000000,556,618,1186
1187,R10,Auburn,Auburn_R10,RESIDENTIAL 10 DU/ACRE,8.00000000000,10.00000000000,0.00000000000,0.05000000000,,Y,N,N,N,Y,N,N,0,77193.45947580000,10776869.94640000000,435,516,1187
1188,R12,Duvall,Duvall_R12,Single Family Residential - 12 Units/Acre,8.00000000000,12.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,19445.98166630000,2871436.35077000000,508,498,1188
1189,R12500,Gold Bar,Gold Bar_R12500,Low Density Single Family Residential,0.00000000000,3.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,62218.21406140000,11218422.24250000000,572,651,1189
1190,R12500,Gold Bar,Gold Bar_R12500,Low Density Single Family Residential,0.00000000000,3.50000000000,0.00000000000,0.00000000000,35',Y,N,N,N,N,N,N,30,62218.21406140000,11218422.24250000000,572,651,1190
1191,R2,Bonney Lake,Bonney Lake_R2,MEDIUM-DENSITY RESIDENTIAL DISTRICTS,5.00000000000,9.00000000000,0.00000000000,0.00000000000,35',Y,N,N,N,N,N,N,60,125475.13475000000,12437098.95240000000,519,539,1191
1192,R20,Auburn,Auburn_R20,RESIDENTIAL 20 DU/ACRE,15.00000000000,20.00000000000,0.00000000000,0.10000000000,,Y,N,N,N,Y,N,N,0,162104.32815800000,26096143.79880000000,434,383,1192
1193,R20000,Buckley,Buckley_R20000,"R-20,000 residential zone",0.00000000000,2.18000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,25700.92946120000,8062770.49896000000,582,689,1193
1194,R3,Bonney Lake,Bonney Lake_R3,HIGH-DENSITY RESIDENTIAL DISTRICT,10.00000000000,104.54400000000,0.00000000000,2.50000000000,40',Y,Y,Y,N,N,Y,N,80,43518.58097520000,6750392.96579000000,241,110,1194
1195,R4,Black Diamond,Black Diamond_R4,SINGLE-FAMILY RESIDENTIAL DISTRICTS,0.00000000000,4.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,125643.53828200000,84581805.12920000000,567,638,1195
1196,R4,Duvall,Duvall_R4,Single Family Residential - 4 Units/Acre,0.00000000000,4.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,207153.10581900000,21896145.23010000000,567,638,1196
1197,R4.5,Duvall,Duvall_R4.5,Single Family Residential - 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,37790.84745690000,3678726.52937000000,562,632,1197
1198,R5,Auburn,Auburn_R5,RESIDENTIAL 5 DU/ACRE,4.00000000000,5.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,360173.35887900000,185220495.58000000000,556,618,1198
1199,R6,Black Diamond,Black Diamond_R6,SINGLE-FAMILY RESIDENTIAL DISTRICTS,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,24536.30648850000,8425786.84375000000,540,590,1199
1200,R6,Duvall,Duvall_R6,Single Family Residential - 6 Units/Acre,4.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,68415.62584910000,5013691.92483000000,542,582,1200
1201,R6000,Buckley,Buckley_R6000,"R-6,000 residential zone",0.00000000000,9.68000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,112506.35039000000,12421134.61210000000,515,524,1201
1202,R7,Auburn,Auburn_R7,RESIDENTIAL 7 DU/ACRE,5.00000000000,7.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,259502.97626100000,90233591.09370000000,533,569,1202
1203,R7200,Gold Bar,Gold Bar_R7200,High Density Single Family Residential,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,28000.96891960000,1758188.98118000000,540,590,1203
1204,R7200,Gold Bar,Gold Bar_R7200,High Density Single Family Residential,0.00000000000,6.00000000000,0.00000000000,0.00000000000,25',Y,N,N,N,N,N,N,35,28000.96891960000,1758188.98118000000,540,590,1204
1205,R8,Duvall,Duvall_R8,Single Family Residential - 8 Units/Acre,6.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,31061.07580030000,1642118.86906000000,527,556,1205
1206,R8000,Buckley,Buckley_R8000,"R-8,000 residential zone",0.00000000000,7.26000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,126321.61678600000,26531776.68910000000,530,565,1206
1207,R9600,Gold Bar,Gold Bar_R9600,Medium Density Single Family Residential,0.00000000000,4.55000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,45185.12946690000,4469126.97416000000,559,624,1207
